Price,Close,High,Low,Open,Volume
Ticker,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS
Date,,,,,
2025-07-10,3253.960693359375,3270.317089511684,3228.945028655843,3252.036411459103,3035012
2025-07-11,3142.352783203125,3208.740518059529,3137.638385846326,3174.9692720213116,7635550
2025-07-14,3100.69189453125,3148.125494964879,3078.8513398189525,3142.3526487027184,3924009
2025-07-15,3129.17138671875,3136.002447241285,3084.624209084001,3084.624209084001,2590889
2025-07-16,3121.2548828125,3132.6464874286985,3109.187305299685,3115.365810708297,2540733
2025-07-17,3098.181640625,3129.8470122556437,3093.2582102459683,3112.5663349360093,2947640
2025-07-18,3079.549072265625,3117.103513998714,3076.749488627971,3113.434923384125,3432645
2025-07-21,3048.94580078125,3086.982946316993,3042.960329505588,3079.645764950135,3844346
2025-07-22,3050.29736328125,3070.088189339792,3045.4703325352643,3050.29736328125,3198036
2025-07-23,3069.123046875,3071.9226306702544,3048.366812883985,3050.2976253482652,1922875
2025-07-24,3039.098876953125,3063.909770455093,3031.3756269481614,3055.6074181166887,2934778
2025-07-25,3027.32080078125,3047.6907301283586,3017.47370470728,3031.375459671135,2568917
2025-07-28,2972.775390625,3010.1365638260077,2963.700430830921,3002.413314143324,3374473
2025-07-29,2950.281494140625,2967.658806606113,2935.993434530025,2954.1431191329557,4785312
2025-07-30,2947.96435546875,2962.831516110354,2941.7856146047457,2954.14286063789,2880121
2025-07-31,2931.74560546875,2953.9499481457733,2910.6997030967705,2936.47600158721,2968371
2025-08-01,2899.11474609375,2931.7455219766357,2896.2185275661836,2925.0840779463133,2053847
2025-08-04,2968.044677734375,2972.8717086542492,2888.1092342571515,2905.0038424767117,2519252
2025-08-05,2957.908203125,2971.0378227936944,2936.765899898755,2968.044969051672,1927996
2025-08-06,2927.401123046875,2960.7076353045086,2921.319017147813,2957.0390447864347,1487081
2025-08-07,2941.5927734375,2946.0337363593026,2906.741514367591,2911.665180402855,2543076
2025-08-08,2931.359375,2953.950022141175,2920.353838284088,2942.654816418027,2762140
2025-08-11,2935.607177734375,2944.3922326106717,2916.78175710605,2931.3592490987544,1884215
2025-08-12,2930.39404296875,2989.283824339261,2922.1880898269574,2935.8004122577677,3358232
2025-08-13,2931.166259765625,2939.0825434733065,2923.8293140563796,2931.0698605624675,2148166
2025-08-14,2917.747314453125,2950.1848225685903,2914.658061636635,2929.0425202763217,3342174
2025-08-18,2907.03125,2943.5236533530624,2899.501034118434,2941.1101377304376,2945609
2025-08-19,2911.8583984375,2920.3540209100356,2906.9349677861255,2907.0313669979796,2650784
2025-08-20,2991.407470703125,2996.041231481408,2906.741166187621,2906.741166187621,4952358
2025-08-21,2995.26953125,3021.721568272579,2976.444109339037,3021.721568272579,3230726
2025-08-22,2948.350341796875,2988.607730562596,2944.4887172496624,2979.2433381745764,1593791
2025-08-25,3031.954833984375,3042.960370488012,2970.6515397185153,2980.498635910434,3448370
2025-08-26,3047.98046875,3052.6144657420946,3012.067404527304,3020.756060501902,5522097
2025-08-28,2986.67724609375,3037.6507428505593,2979.7263682848406,3036.2026334864163,3116051
2025-08-29,2977.988525390625,3007.2403810515466,2970.747978726777,2986.001444170926,2271789
2025-09-01,3004.92333984375,3022.7833539936464,2983.105066117822,2983.105066117822,1246862
2025-09-02,3003.861328125,3045.8564969417885,2995.7520104934983,3013.1293217280318,2185229
2025-09-03,2990.345458984375,3033.209396467178,2981.1741008373688,3021.624523018328,1799774
2025-09-04,2988.608154296875,3010.136761338951,2983.877757833792,3008.205948791588,1481391
2025-09-05,2942.84765625,2996.0413944584525,2923.8292019621163,2989.959524182405,2802055
2025-09-08,2914.561279296875,2958.8733290135365,2911.6650607351357,2944.4888711015133,2626187
2025-09-09,2943.909423828125,2954.1428233110028,2925.9530108288373,2927.208085964641,2489301
2025-09-10,3002.413330078125,3014.6739418754814,2947.7712440051832,2950.667462651561,2079428
2025-09-11,3016.1220703125,3030.4101295308183,3002.5099840051885,3030.4101295308183,2263446
2025-09-12,3025.00390625,3039.7746692912174,3013.032962803265,3035.23730697003,1447167
2025-09-15,3004.247314453125,3025.5828847209655,2988.897450892185,3025.5828847209655,1732539
2025-09-16,3036.87841796875,3041.029712016194,3001.5446903508278,3019.79077434497,2573429
2025-09-17,3063.041015625,3072.3087742640014,3033.692524030945,3042.960518364833,2418271
2025-09-18,3066.805908203125,3092.1961390627853,3052.035145819797,3074.8188270106057,2633138
2025-09-19,3059.565185546875,3070.474322402291,3035.2369972120114,3060.337557621526,4901694
2025-09-22,2967.465576171875,2999.420379452393,2958.96995461183,2987.93214013821,3634901
2025-09-23,2956.4599609375,2974.126942183857,2946.419830367542,2963.79714260431,3177741
2025-09-24,2930.39404296875,2951.246912289377,2928.077162241963,2944.4890685255477,1625714
2025-09-25,2855.09228515625,2924.7948033919906,2848.9137795733855,2917.457621779319,4974361
2025-09-26,2798.80908203125,2852.5821577986485,2791.278866873073,2839.2595057026215,3934636
2025-09-29,2795.912841796875,2827.964278797825,2793.885394606466,2815.124329879908,3110035
